54.46,18.425
54.46,18.444411764705883
54.46,18.463823529411766
54.46,18.483235294117648
54.46,18.50264705882353
54.46,18.522058823529413
54.46,18.541470588235295
54.46,18.560882352941178
54.46,18.58029411764706
54.46,18.59970588235294
54.46,18.61911764705882
54.46,18.638529411764704
54.46,18.657941176470587
54.46,18.67735294117647
54.46,18.69676470588235
54.46,18.716176470588234
54.46,18.735588235294117
54.44866666666667,18.425
54.44866666666667,18.444411764705883
54.44866666666667,18.463823529411766
54.44866666666667,18.483235294117648
54.44866666666667,18.50264705882353
54.44866666666667,18.522058823529413
54.44866666666667,18.541470588235295
54.44866666666667,18.560882352941178
54.44866666666667,18.58029411764706
54.44866666666667,18.59970588235294
54.44866666666667,18.61911764705882
54.44866666666667,18.638529411764704
54.44866666666667,18.657941176470587
54.44866666666667,18.67735294117647
54.44866666666667,18.69676470588235
54.44866666666667,18.716176470588234
54.44866666666667,18.735588235294117
54.437333333333335,18.425
54.437333333333335,18.444411764705883
54.437333333333335,18.463823529411766
54.437333333333335,18.483235294117648
54.437333333333335,18.50264705882353
54.437333333333335,18.522058823529413
54.437333333333335,18.541470588235295
54.437333333333335,18.560882352941178
54.437333333333335,18.58029411764706
54.437333333333335,18.59970588235294
54.437333333333335,18.61911764705882
54.437333333333335,18.638529411764704
54.437333333333335,18.657941176470587
54.437333333333335,18.67735294117647
54.437333333333335,18.69676470588235
54.437333333333335,18.716176470588234
54.437333333333335,18.735588235294117
54.426,18.425
54.426,18.444411764705883
54.426,18.463823529411766
54.426,18.483235294117648
54.426,18.50264705882353
54.426,18.522058823529413
54.426,18.541470588235295
54.426,18.560882352941178
54.426,18.58029411764706
54.426,18.59970588235294
54.426,18.61911764705882
54.426,18.638529411764704
54.426,18.657941176470587
54.426,18.67735294117647
54.426,18.69676470588235
54.426,18.716176470588234
54.426,18.735588235294117
54.41466666666667,18.425
54.41466666666667,18.444411764705883
54.41466666666667,18.463823529411766
54.41466666666667,18.483235294117648
54.41466666666667,18.50264705882353
54.41466666666667,18.522058823529413
54.41466666666667,18.541470588235295
54.41466666666667,18.560882352941178
54.41466666666667,18.58029411764706
54.41466666666667,18.59970588235294
54.41466666666667,18.61911764705882
54.41466666666667,18.638529411764704
54.41466666666667,18.657941176470587
54.41466666666667,18.67735294117647
54.41466666666667,18.69676470588235
54.41466666666667,18.716176470588234
54.41466666666667,18.735588235294117
54.403333333333336,18.425
